youtube_id,start_s,class,source,pann_score,pann_window_offset_s,clip_score,clip_best_frame,vad_voiced_frac,audio_path,full_10s_path
8hU-ZHRUUYg,30.0,horse,audioset,0.9736291766166687,0.0,0.29446566104888916,1,0.0,clips/horse/8hU-ZHRUUYg_30/audio.wav,clips/horse/8hU-ZHRUUYg_30/full_10s.wav
8i6H9EYZ0fk,30.0,horse,audioset,0.6561222672462463,6.5,0.28015923500061035,9,0.0,clips/horse/8i6H9EYZ0fk_30/audio.wav,clips/horse/8i6H9EYZ0fk_30/full_10s.wav
8iHnkIxAxBA,30.0,horse,audioset,0.6026237607002258,0.0,0.27203133702278137,3,0.0,clips/horse/8iHnkIxAxBA_30/audio.wav,clips/horse/8iHnkIxAxBA_30/full_10s.wav
8iHywI5rtQQ,10.0,horse,audioset,0.9414054751396179,3.0,0.23992042243480682,3,0.0,clips/horse/8iHywI5rtQQ_10/audio.wav,clips/horse/8iHywI5rtQQ_10/full_10s.wav
8kl8y-5JFZ0,30.0,horse,audioset+vggsound,0.8301181793212891,0.5,0.29517194628715515,2,0.0,clips/horse/8kl8y-5JFZ0_30/audio.wav,clips/horse/8kl8y-5JFZ0_30/full_10s.wav
8mAgde_sIKw,0.0,horse,audioset,0.4545878469944,0.5,0.30001407861709595,2,0.0,clips/horse/8mAgde_sIKw_0/audio.wav,clips/horse/8mAgde_sIKw_0/full_10s.wav
8mhecLr6Veo,27.0,horse,audioset+vggsound,0.6465611457824707,6.0,0.2807338833808899,7,0.0,clips/horse/8mhecLr6Veo_27/audio.wav,clips/horse/8mhecLr6Veo_27/full_10s.wav
8mumbyJ0ZhU,111.0,horse,vggsound,0.8820667266845703,6.5,0.3025430142879486,2,0.0,clips/horse/8mumbyJ0ZhU_111/audio.wav,clips/horse/8mumbyJ0ZhU_111/full_10s.wav
8mumbyJ0ZhU,48.0,horse,vggsound,0.9124290347099304,5.0,0.29718780517578125,6,0.0,clips/horse/8mumbyJ0ZhU_48/audio.wav,clips/horse/8mumbyJ0ZhU_48/full_10s.wav
8nSPHrFb2z0,30.0,horse,audioset,0.26659756898880005,0.5,0.26152488589286804,3,0.0,clips/horse/8nSPHrFb2z0_30/audio.wav,clips/horse/8nSPHrFb2z0_30/full_10s.wav
8ndA8I5HdoA,6.0,horse,audioset+vggsound,0.9059324264526367,5.0,0.26620373129844666,2,0.0,clips/horse/8ndA8I5HdoA_6/audio.wav,clips/horse/8ndA8I5HdoA_6/full_10s.wav
8nwv0siTq5E,30.0,horse,audioset,0.9868438839912415,4.5,0.23527240753173828,5,0.0,clips/horse/8nwv0siTq5E_30/audio.wav,clips/horse/8nwv0siTq5E_30/full_10s.wav
8o1GjWTyBag,30.0,horse,audioset,0.31448325514793396,6.5,0.2672383189201355,8,0.0,clips/horse/8o1GjWTyBag_30/audio.wav,clips/horse/8o1GjWTyBag_30/full_10s.wav
8rEewakL7JQ,30.0,horse,audioset,0.8828347325325012,4.5,0.27238136529922485,1,0.0,clips/horse/8rEewakL7JQ_30/audio.wav,clips/horse/8rEewakL7JQ_30/full_10s.wav
8uVrm3qXzF4,30.0,horse,audioset+vggsound,0.9716407656669617,6.5,0.29186850786209106,1,0.0,clips/horse/8uVrm3qXzF4_30/audio.wav,clips/horse/8uVrm3qXzF4_30/full_10s.wav
8xPXDFNI7y8,9.0,horse,audioset+vggsound,0.9482842683792114,1.0,0.3017914295196533,7,0.0,clips/horse/8xPXDFNI7y8_9/audio.wav,clips/horse/8xPXDFNI7y8_9/full_10s.wav
8xfX6p4e1ZI,30.0,horse,audioset+vggsound,0.8700227737426758,2.0,0.27594509720802307,1,0.0,clips/horse/8xfX6p4e1ZI_30/audio.wav,clips/horse/8xfX6p4e1ZI_30/full_10s.wav
8xnbMFQDdm4,11.0,horse,audioset,0.4806404411792755,1.0,0.2801520824432373,2,0.0,clips/horse/8xnbMFQDdm4_11/audio.wav,clips/horse/8xnbMFQDdm4_11/full_10s.wav
8xuX1Fq2dXM,30.0,horse,audioset+vggsound,0.6134691834449768,2.5,0.2619570791721344,6,0.0,clips/horse/8xuX1Fq2dXM_30/audio.wav,clips/horse/8xuX1Fq2dXM_30/full_10s.wav
8yL9bXfJdu4,30.0,horse,audioset,0.5881971120834351,6.0,0.2841019034385681,6,0.0,clips/horse/8yL9bXfJdu4_30/audio.wav,clips/horse/8yL9bXfJdu4_30/full_10s.wav
8yReZ3CSdvk,9.0,horse,audioset,0.9631929397583008,6.0,0.2984328866004944,2,0.0,clips/horse/8yReZ3CSdvk_9/audio.wav,clips/horse/8yReZ3CSdvk_9/full_10s.wav
8yd3H8O4bBE,30.0,horse,audioset+vggsound,0.7804906368255615,4.5,0.27864310145378113,0,0.0,clips/horse/8yd3H8O4bBE_30/audio.wav,clips/horse/8yd3H8O4bBE_30/full_10s.wav
8zCZn-FoMII,540.0,horse,audioset,0.26060789823532104,6.0,0.29039084911346436,6,0.0,clips/horse/8zCZn-FoMII_540/audio.wav,clips/horse/8zCZn-FoMII_540/full_10s.wav
8zSAx8vfvLQ,30.0,horse,audioset,0.8541711568832397,2.5,0.2632506489753723,5,0.0,clips/horse/8zSAx8vfvLQ_30/audio.wav,clips/horse/8zSAx8vfvLQ_30/full_10s.wav
8zqnpI16GcY,30.0,horse,audioset+vggsound,0.6003506183624268,6.5,0.26203984022140503,3,0.0,clips/horse/8zqnpI16GcY_30/audio.wav,clips/horse/8zqnpI16GcY_30/full_10s.wav
9-2AntJ1FTA,0.0,horse,audioset,0.6795805096626282,2.0,0.2929772734642029,4,0.0,clips/horse/9-2AntJ1FTA_0/audio.wav,clips/horse/9-2AntJ1FTA_0/full_10s.wav
91m9m-klWRE,30.0,horse,audioset,0.9317638874053955,6.5,0.27432629466056824,3,0.0,clips/horse/91m9m-klWRE_30/audio.wav,clips/horse/91m9m-klWRE_30/full_10s.wav
92_ErJou0wg,30.0,horse,audioset,0.2755557894706726,6.5,0.28485995531082153,3,0.0,clips/horse/92_ErJou0wg_30/audio.wav,clips/horse/92_ErJou0wg_30/full_10s.wav
94A0DDILToI,30.0,horse,audioset+vggsound,0.914715588092804,0.0,0.2745440602302551,1,0.0,clips/horse/94A0DDILToI_30/audio.wav,clips/horse/94A0DDILToI_30/full_10s.wav
94s802HX2gw,27.0,horse,audioset+vggsound,0.7752654552459717,2.5,0.2920691967010498,1,0.0,clips/horse/94s802HX2gw_27/audio.wav,clips/horse/94s802HX2gw_27/full_10s.wav
96-ABYpt7yk,30.0,horse,audioset,0.8105989694595337,6.0,0.23482099175453186,3,0.0,clips/horse/96-ABYpt7yk_30/audio.wav,clips/horse/96-ABYpt7yk_30/full_10s.wav
9684lJ9X_OY,30.0,horse,audioset,0.7245197296142578,4.0,0.27394840121269226,8,0.0,clips/horse/9684lJ9X_OY_30/audio.wav,clips/horse/9684lJ9X_OY_30/full_10s.wav
96Q4WKalgH8,12.0,horse,audioset,0.9179404377937317,0.0,0.2716597020626068,0,0.0,clips/horse/96Q4WKalgH8_12/audio.wav,clips/horse/96Q4WKalgH8_12/full_10s.wav
97AAveEIXuc,4.0,horse,audioset,0.9333140254020691,0.5,0.2713041305541992,3,0.0,clips/horse/97AAveEIXuc_4/audio.wav,clips/horse/97AAveEIXuc_4/full_10s.wav
99nCZ4vC5Mg,30.0,horse,audioset+vggsound,0.6434752941131592,4.5,0.28207647800445557,6,0.0,clips/horse/99nCZ4vC5Mg_30/audio.wav,clips/horse/99nCZ4vC5Mg_30/full_10s.wav
9A8hgZdD__g,30.0,horse,audioset+vggsound,0.40151843428611755,2.5,0.27882444858551025,4,0.0,clips/horse/9A8hgZdD__g_30/audio.wav,clips/horse/9A8hgZdD__g_30/full_10s.wav
9AaGx-d70Cs,30.0,horse,audioset+vggsound,0.6053199768066406,3.0,0.27285659313201904,6,0.0,clips/horse/9AaGx-d70Cs_30/audio.wav,clips/horse/9AaGx-d70Cs_30/full_10s.wav
9BnbOP8vEQk,30.0,horse,audioset,0.8847413659095764,4.0,0.2802802324295044,9,0.0,clips/horse/9BnbOP8vEQk_30/audio.wav,clips/horse/9BnbOP8vEQk_30/full_10s.wav
9CuVtrx64ns,20.0,horse,audioset,0.45674601197242737,6.5,0.2752033472061157,0,0.0,clips/horse/9CuVtrx64ns_20/audio.wav,clips/horse/9CuVtrx64ns_20/full_10s.wav
9EHLkqiOobo,1.0,horse,audioset,0.47432973980903625,0.5,0.2911487817764282,7,0.0,clips/horse/9EHLkqiOobo_1/audio.wav,clips/horse/9EHLkqiOobo_1/full_10s.wav
9Fohz20ARUQ,3.0,horse,audioset,0.43599143624305725,3.5,0.29002225399017334,2,0.0,clips/horse/9Fohz20ARUQ_3/audio.wav,clips/horse/9Fohz20ARUQ_3/full_10s.wav
9FxKN0xBtPA,20.0,horse,audioset,0.7191159725189209,2.5,0.23375585675239563,5,0.0,clips/horse/9FxKN0xBtPA_20/audio.wav,clips/horse/9FxKN0xBtPA_20/full_10s.wav
9G6V6Iv_nmY,240.0,horse,audioset,0.8655081391334534,2.5,0.26901090145111084,6,0.0,clips/horse/9G6V6Iv_nmY_240/audio.wav,clips/horse/9G6V6Iv_nmY_240/full_10s.wav
9GptFm2hTvI,2.0,horse,audioset+vggsound,0.9465052485466003,4.5,0.2564098834991455,7,0.0,clips/horse/9GptFm2hTvI_2/audio.wav,clips/horse/9GptFm2hTvI_2/full_10s.wav
9H2aJJiGd0Q,17.0,horse,audioset+vggsound,0.4484732449054718,0.0,0.27807754278182983,8,0.0,clips/horse/9H2aJJiGd0Q_17/audio.wav,clips/horse/9H2aJJiGd0Q_17/full_10s.wav
9H8BtDvejuo,30.0,horse,audioset,0.6926200985908508,6.5,0.26561227440834045,0,0.0,clips/horse/9H8BtDvejuo_30/audio.wav,clips/horse/9H8BtDvejuo_30/full_10s.wav
9I4ldAhVqJM,120.0,horse,audioset,0.4804338812828064,5.0,0.27762287855148315,8,0.0,clips/horse/9I4ldAhVqJM_120/audio.wav,clips/horse/9I4ldAhVqJM_120/full_10s.wav
9IizyVHdDb0,180.0,horse,audioset,0.3314797282218933,0.5,0.2848699688911438,8,0.0,clips/horse/9IizyVHdDb0_180/audio.wav,clips/horse/9IizyVHdDb0_180/full_10s.wav
9K5n4TZO5Rw,0.0,horse,audioset,0.6696293950080872,6.0,0.2788105905056,5,0.0,clips/horse/9K5n4TZO5Rw_0/audio.wav,clips/horse/9K5n4TZO5Rw_0/full_10s.wav
9KTb3dAKIuU,30.0,horse,audioset+vggsound,0.46814846992492676,1.5,0.24642574787139893,0,0.0,clips/horse/9KTb3dAKIuU_30/audio.wav,clips/horse/9KTb3dAKIuU_30/full_10s.wav
9LR3IuHq30Y,18.0,horse,audioset,0.9536545872688293,5.0,0.2481960952281952,0,0.0,clips/horse/9LR3IuHq30Y_18/audio.wav,clips/horse/9LR3IuHq30Y_18/full_10s.wav
9MoATXm3R6s,30.0,horse,audioset,0.8237435221672058,6.0,0.25705310702323914,9,0.0,clips/horse/9MoATXm3R6s_30/audio.wav,clips/horse/9MoATXm3R6s_30/full_10s.wav
9OoXhYzaHnA,27.0,horse,audioset+vggsound,0.37501224875450134,0.5,0.27125465869903564,4,0.0,clips/horse/9OoXhYzaHnA_27/audio.wav,clips/horse/9OoXhYzaHnA_27/full_10s.wav
9QhkaZxAQaA,29.0,horse,audioset,0.7097463011741638,5.5,0.2905658185482025,1,0.0,clips/horse/9QhkaZxAQaA_29/audio.wav,clips/horse/9QhkaZxAQaA_29/full_10s.wav
9RmxsPADya8,30.0,horse,audioset+vggsound,0.8329400420188904,5.5,0.2891717553138733,3,0.0,clips/horse/9RmxsPADya8_30/audio.wav,clips/horse/9RmxsPADya8_30/full_10s.wav
9SI8zQSm6-8,80.0,horse,audioset,0.8736246824264526,4.5,0.2903439402580261,0,0.0,clips/horse/9SI8zQSm6-8_80/audio.wav,clips/horse/9SI8zQSm6-8_80/full_10s.wav
9TkYmoqWJ00,39.0,horse,vggsound,0.8301375508308411,6.5,0.29348644614219666,3,0.0,clips/horse/9TkYmoqWJ00_39/audio.wav,clips/horse/9TkYmoqWJ00_39/full_10s.wav
9TkYmoqWJ00,49.0,horse,vggsound,0.8671930432319641,5.5,0.2954997718334198,3,0.0,clips/horse/9TkYmoqWJ00_49/audio.wav,clips/horse/9TkYmoqWJ00_49/full_10s.wav
9U4mJbE-_M4,40.0,horse,audioset,0.8892706036567688,4.5,0.28810885548591614,6,0.0,clips/horse/9U4mJbE-_M4_40/audio.wav,clips/horse/9U4mJbE-_M4_40/full_10s.wav
9UBZuH70yCo,30.0,horse,audioset,0.9548155069351196,5.0,0.2701221704483032,9,0.0,clips/horse/9UBZuH70yCo_30/audio.wav,clips/horse/9UBZuH70yCo_30/full_10s.wav
9UmPXtXjIFQ,30.0,horse,audioset+vggsound,0.7964075207710266,5.5,0.2814508080482483,1,0.0,clips/horse/9UmPXtXjIFQ_30/audio.wav,clips/horse/9UmPXtXjIFQ_30/full_10s.wav
9UvScII4_xc,30.0,horse,audioset,0.7400163412094116,2.5,0.2537112236022949,5,0.0,clips/horse/9UvScII4_xc_30/audio.wav,clips/horse/9UvScII4_xc_30/full_10s.wav
9VWujA5oDGk,30.0,horse,audioset,0.8574733138084412,3.0,0.28839102387428284,4,0.0,clips/horse/9VWujA5oDGk_30/audio.wav,clips/horse/9VWujA5oDGk_30/full_10s.wav
9Vmx1z5Lve8,30.0,horse,audioset,0.7821403741836548,0.0,0.26686161756515503,8,0.0,clips/horse/9Vmx1z5Lve8_30/audio.wav,clips/horse/9Vmx1z5Lve8_30/full_10s.wav
9XsrjJWYoiU,30.0,horse,audioset+vggsound,0.9837079644203186,3.5,0.29344677925109863,9,0.0,clips/horse/9XsrjJWYoiU_30/audio.wav,clips/horse/9XsrjJWYoiU_30/full_10s.wav
9XwiLiG_-i8,0.0,horse,audioset+vggsound,0.7477193474769592,1.5,0.27035877108573914,7,0.0,clips/horse/9XwiLiG_-i8_0/audio.wav,clips/horse/9XwiLiG_-i8_0/full_10s.wav
9Xy1DjyCSpc,382.0,horse,vggsound,0.862322986125946,4.5,0.307402640581131,9,0.0,clips/horse/9Xy1DjyCSpc_382/audio.wav,clips/horse/9Xy1DjyCSpc_382/full_10s.wav
9YSCqGL1sy0,30.0,horse,audioset,0.9842979311943054,6.0,0.26778078079223633,6,0.0,clips/horse/9YSCqGL1sy0_30/audio.wav,clips/horse/9YSCqGL1sy0_30/full_10s.wav
9aZEW-ms_iw,30.0,horse,audioset+vggsound,0.7507732510566711,0.0,0.26378145813941956,1,0.0,clips/horse/9aZEW-ms_iw_30/audio.wav,clips/horse/9aZEW-ms_iw_30/full_10s.wav
9dAWvDjHMi4,14.0,horse,audioset+vggsound,0.5826417803764343,6.0,0.28140631318092346,7,0.0,clips/horse/9dAWvDjHMi4_14/audio.wav,clips/horse/9dAWvDjHMi4_14/full_10s.wav
9drMkedqALI,30.0,horse,audioset+vggsound,0.7334588170051575,4.5,0.2711930572986603,2,0.0,clips/horse/9drMkedqALI_30/audio.wav,clips/horse/9drMkedqALI_30/full_10s.wav
9g9bwkEGnkw,14.0,horse,audioset,0.7279083728790283,0.0,0.2788132429122925,6,0.0,clips/horse/9g9bwkEGnkw_14/audio.wav,clips/horse/9g9bwkEGnkw_14/full_10s.wav
9iLx_iFo75c,30.0,horse,audioset,0.5185549259185791,0.5,0.26287561655044556,9,0.0,clips/horse/9iLx_iFo75c_30/audio.wav,clips/horse/9iLx_iFo75c_30/full_10s.wav
9itWfnileao,2.0,horse,audioset+vggsound,0.7180325984954834,0.5,0.263764351606369,2,0.0,clips/horse/9itWfnileao_2/audio.wav,clips/horse/9itWfnileao_2/full_10s.wav
9jQ_w-lPlrA,0.0,horse,audioset,0.4528525471687317,0.0,0.2907707691192627,8,0.0,clips/horse/9jQ_w-lPlrA_0/audio.wav,clips/horse/9jQ_w-lPlrA_0/full_10s.wav
9kUibFR0m_A,110.0,horse,audioset,0.44658052921295166,0.0,0.2799847722053528,2,0.0,clips/horse/9kUibFR0m_A_110/audio.wav,clips/horse/9kUibFR0m_A_110/full_10s.wav
9klKFyxj3ZU,30.0,horse,audioset,0.5070919990539551,5.0,0.25283917784690857,2,0.0,clips/horse/9klKFyxj3ZU_30/audio.wav,clips/horse/9klKFyxj3ZU_30/full_10s.wav
9mQf-pT4coI,30.0,horse,audioset+vggsound,0.8971987366676331,0.0,0.2759626805782318,1,0.0,clips/horse/9mQf-pT4coI_30/audio.wav,clips/horse/9mQf-pT4coI_30/full_10s.wav
9maJcBxo-K4,30.0,horse,audioset+vggsound,0.6616784334182739,6.5,0.28108838200569153,0,0.0,clips/horse/9maJcBxo-K4_30/audio.wav,clips/horse/9maJcBxo-K4_30/full_10s.wav
9n1ejjrLf_I,30.0,horse,audioset,0.9892395734786987,6.5,0.23049695789813995,9,0.0,clips/horse/9n1ejjrLf_I_30/audio.wav,clips/horse/9n1ejjrLf_I_30/full_10s.wav
9ngL5DiqLsA,15.0,horse,audioset+vggsound,0.9586854577064514,5.0,0.29275113344192505,5,0.0,clips/horse/9ngL5DiqLsA_15/audio.wav,clips/horse/9ngL5DiqLsA_15/full_10s.wav
9o13jIBkC6k,30.0,horse,audioset,0.7175694704055786,0.0,0.23785768449306488,6,0.0,clips/horse/9o13jIBkC6k_30/audio.wav,clips/horse/9o13jIBkC6k_30/full_10s.wav
9oNYB1AeW5E,30.0,horse,audioset,0.39917653799057007,6.0,0.2602853775024414,5,0.0,clips/horse/9oNYB1AeW5E_30/audio.wav,clips/horse/9oNYB1AeW5E_30/full_10s.wav
9oSRYxH1fbs,30.0,horse,audioset,0.986751914024353,0.5,0.2600286304950714,2,0.0,clips/horse/9oSRYxH1fbs_30/audio.wav,clips/horse/9oSRYxH1fbs_30/full_10s.wav
9oh1UH8Al50,46.0,horse,vggsound,0.9044600129127502,0.0,0.3098409175872803,1,0.0,clips/horse/9oh1UH8Al50_46/audio.wav,clips/horse/9oh1UH8Al50_46/full_10s.wav
9owNc_JMp0A,20.0,horse,audioset+vggsound,0.9647514224052429,0.0,0.26650965213775635,7,0.0,clips/horse/9owNc_JMp0A_20/audio.wav,clips/horse/9owNc_JMp0A_20/full_10s.wav
9p3CXqe8I7M,2.0,horse,audioset,0.42729732394218445,2.5,0.2747599184513092,2,0.0,clips/horse/9p3CXqe8I7M_2/audio.wav,clips/horse/9p3CXqe8I7M_2/full_10s.wav
9pMubUShDmE,30.0,horse,audioset+vggsound,0.9918569326400757,6.5,0.2799184322357178,2,0.0,clips/horse/9pMubUShDmE_30/audio.wav,clips/horse/9pMubUShDmE_30/full_10s.wav
9pbkylxHC4s,150.0,horse,audioset,0.9628780484199524,0.5,0.25185272097587585,6,0.0,clips/horse/9pbkylxHC4s_150/audio.wav,clips/horse/9pbkylxHC4s_150/full_10s.wav
9q5TSV43Qtk,30.0,horse,audioset+vggsound,0.8466612696647644,6.5,0.257132887840271,5,0.0,clips/horse/9q5TSV43Qtk_30/audio.wav,clips/horse/9q5TSV43Qtk_30/full_10s.wav
9snDUiYUNMM,30.0,horse,audioset+vggsound,0.6740859746932983,3.0,0.2801966071128845,1,0.0,clips/horse/9snDUiYUNMM_30/audio.wav,clips/horse/9snDUiYUNMM_30/full_10s.wav
9uMdFqa86XM,30.0,horse,audioset,0.9658114910125732,6.5,0.2708303928375244,8,0.0,clips/horse/9uMdFqa86XM_30/audio.wav,clips/horse/9uMdFqa86XM_30/full_10s.wav
9wzguZHpd5s,30.0,horse,audioset+vggsound,0.6852295398712158,0.0,0.2817656099796295,8,0.0,clips/horse/9wzguZHpd5s_30/audio.wav,clips/horse/9wzguZHpd5s_30/full_10s.wav
9xT7eAF3uzM,0.0,horse,audioset,0.7635726928710938,6.5,0.2465437650680542,9,0.0,clips/horse/9xT7eAF3uzM_0/audio.wav,clips/horse/9xT7eAF3uzM_0/full_10s.wav
9y4QjWmGF2o,20.0,horse,audioset,0.8801659941673279,2.5,0.28748446702957153,9,0.0,clips/horse/9y4QjWmGF2o_20/audio.wav,clips/horse/9y4QjWmGF2o_20/full_10s.wav
9zdXipYvoLU,0.0,horse,audioset,0.47332391142845154,3.5,0.30316078662872314,5,0.0,clips/horse/9zdXipYvoLU_0/audio.wav,clips/horse/9zdXipYvoLU_0/full_10s.wav
9zqbda4kw74,30.0,horse,audioset+vggsound,0.8102687001228333,3.0,0.28285419940948486,0,0.0,clips/horse/9zqbda4kw74_30/audio.wav,clips/horse/9zqbda4kw74_30/full_10s.wav
A-pKyhTMv_E,30.0,horse,audioset,0.6165390610694885,2.0,0.282420814037323,7,0.0,clips/horse/A-pKyhTMv_E_30/audio.wav,clips/horse/A-pKyhTMv_E_30/full_10s.wav
A0TYzWi6q6E,80.0,horse,audioset,0.780714750289917,0.0,0.2531813085079193,9,0.0,clips/horse/A0TYzWi6q6E_80/audio.wav,clips/horse/A0TYzWi6q6E_80/full_10s.wav
A1Kn_TktWPI,30.0,horse,audioset,0.9522229433059692,2.5,0.2825348377227783,4,0.0,clips/horse/A1Kn_TktWPI_30/audio.wav,clips/horse/A1Kn_TktWPI_30/full_10s.wav
A1zxXF4JEmU,7.0,horse,vggsound,0.29214227199554443,0.0,0.27778688073158264,1,0.0,clips/horse/A1zxXF4JEmU_7/audio.wav,clips/horse/A1zxXF4JEmU_7/full_10s.wav
A3ABnYGXl5Q,30.0,horse,audioset,0.36652570962905884,0.5,0.27350184321403503,9,0.0,clips/horse/A3ABnYGXl5Q_30/audio.wav,clips/horse/A3ABnYGXl5Q_30/full_10s.wav
A3arfCXlRcI,30.0,horse,audioset,0.6305901408195496,3.0,0.28636884689331055,5,0.0,clips/horse/A3arfCXlRcI_30/audio.wav,clips/horse/A3arfCXlRcI_30/full_10s.wav
A5IDL1YE6yk,16.0,horse,audioset+vggsound,0.9028317332267761,1.0,0.27517974376678467,9,0.0,clips/horse/A5IDL1YE6yk_16/audio.wav,clips/horse/A5IDL1YE6yk_16/full_10s.wav
A6BojA7PlHQ,1.0,horse,audioset,0.44928333163261414,3.0,0.2591319680213928,9,0.0,clips/horse/A6BojA7PlHQ_1/audio.wav,clips/horse/A6BojA7PlHQ_1/full_10s.wav
A6vohndkYyY,21.0,horse,audioset,0.3100548982620239,6.0,0.27432477474212646,3,0.0,clips/horse/A6vohndkYyY_21/audio.wav,clips/horse/A6vohndkYyY_21/full_10s.wav
A79FuwUcsAY,30.0,horse,audioset,0.44384661316871643,1.5,0.24490243196487427,6,0.0,clips/horse/A79FuwUcsAY_30/audio.wav,clips/horse/A79FuwUcsAY_30/full_10s.wav
A7lO8XK4ZZk,320.0,horse,audioset,0.5560385584831238,0.0,0.2931655943393707,9,0.0,clips/horse/A7lO8XK4ZZk_320/audio.wav,clips/horse/A7lO8XK4ZZk_320/full_10s.wav
A8LNJ3VYsvg,30.0,horse,audioset,0.6939836144447327,5.0,0.2677883207798004,6,0.0,clips/horse/A8LNJ3VYsvg_30/audio.wav,clips/horse/A8LNJ3VYsvg_30/full_10s.wav
AATdlGzJZNw,30.0,horse,audioset,0.9357128739356995,0.0,0.24230703711509705,6,0.0,clips/horse/AATdlGzJZNw_30/audio.wav,clips/horse/AATdlGzJZNw_30/full_10s.wav
ABUVi7RU_Vs,1.0,horse,audioset,0.6985072493553162,4.0,0.28007885813713074,7,0.0,clips/horse/ABUVi7RU_Vs_1/audio.wav,clips/horse/ABUVi7RU_Vs_1/full_10s.wav
ACBHJ-U8m8w,7.0,horse,audioset+vggsound,0.7629596590995789,0.5,0.2862239480018616,2,0.0,clips/horse/ACBHJ-U8m8w_7/audio.wav,clips/horse/ACBHJ-U8m8w_7/full_10s.wav
ACWogygCumU,20.0,horse,audioset,0.9220128059387207,2.5,0.2577904760837555,1,0.0,clips/horse/ACWogygCumU_20/audio.wav,clips/horse/ACWogygCumU_20/full_10s.wav
ACyuTRHLkHU,11.0,horse,audioset,0.8715978264808655,1.5,0.2843036651611328,0,0.0,clips/horse/ACyuTRHLkHU_11/audio.wav,clips/horse/ACyuTRHLkHU_11/full_10s.wav
ADHIoysTgbM,30.0,horse,audioset,0.7443141937255859,6.5,0.29093825817108154,0,0.0,clips/horse/ADHIoysTgbM_30/audio.wav,clips/horse/ADHIoysTgbM_30/full_10s.wav
AER-_di_DrM,21.0,horse,audioset+vggsound,0.9268330931663513,0.0,0.284013032913208,6,0.0,clips/horse/AER-_di_DrM_21/audio.wav,clips/horse/AER-_di_DrM_21/full_10s.wav
AEuf6THpbfc,2.0,horse,audioset,0.7885821461677551,0.0,0.28202641010284424,9,0.0,clips/horse/AEuf6THpbfc_2/audio.wav,clips/horse/AEuf6THpbfc_2/full_10s.wav
AFApaigzmNo,0.0,horse,audioset,0.7252861261367798,0.5,0.2787421941757202,5,0.0,clips/horse/AFApaigzmNo_0/audio.wav,clips/horse/AFApaigzmNo_0/full_10s.wav
AFnPp9mvoJs,30.0,horse,audioset,0.5773614645004272,1.5,0.2873537242412567,8,0.0,clips/horse/AFnPp9mvoJs_30/audio.wav,clips/horse/AFnPp9mvoJs_30/full_10s.wav
AFs8XQy8OBE,18.0,horse,audioset,0.8613773584365845,1.0,0.2659292221069336,1,0.0,clips/horse/AFs8XQy8OBE_18/audio.wav,clips/horse/AFs8XQy8OBE_18/full_10s.wav
AGIqbtpTMaU,5.0,horse,audioset+vggsound,0.9108031392097473,5.0,0.29096734523773193,5,0.0,clips/horse/AGIqbtpTMaU_5/audio.wav,clips/horse/AGIqbtpTMaU_5/full_10s.wav
AKaMAvvTXas,11.0,horse,audioset,0.7552952766418457,4.5,0.28539562225341797,8,0.0,clips/horse/AKaMAvvTXas_11/audio.wav,clips/horse/AKaMAvvTXas_11/full_10s.wav
ALNk7_3zj68,30.0,horse,audioset,0.86424720287323,0.0,0.2950514554977417,9,0.0,clips/horse/ALNk7_3zj68_30/audio.wav,clips/horse/ALNk7_3zj68_30/full_10s.wav
AP-_Z_iS_Ow,7.0,horse,audioset,0.8155354857444763,0.0,0.28573077917099,8,0.0,clips/horse/AP-_Z_iS_Ow_7/audio.wav,clips/horse/AP-_Z_iS_Ow_7/full_10s.wav
AP16YxfF8Jo,0.0,horse,audioset,0.35489368438720703,0.0,0.2826424539089203,3,0.0,clips/horse/AP16YxfF8Jo_0/audio.wav,clips/horse/AP16YxfF8Jo_0/full_10s.wav
AP7iBlvPWSk,40.0,horse,audioset,0.3287178874015808,0.0,0.2726362943649292,2,0.0,clips/horse/AP7iBlvPWSk_40/audio.wav,clips/horse/AP7iBlvPWSk_40/full_10s.wav
APa4RECI4k4,22.0,horse,audioset,0.4185381233692169,6.0,0.2688555121421814,8,0.0,clips/horse/APa4RECI4k4_22/audio.wav,clips/horse/APa4RECI4k4_22/full_10s.wav
AQktwQVAb5g,17.0,horse,audioset,0.2783849537372589,5.5,0.2803964614868164,0,0.0,clips/horse/AQktwQVAb5g_17/audio.wav,clips/horse/AQktwQVAb5g_17/full_10s.wav
AQzZw_PT3X0,30.0,horse,audioset,0.7382310032844543,6.5,0.2790386378765106,8,0.0,clips/horse/AQzZw_PT3X0_30/audio.wav,clips/horse/AQzZw_PT3X0_30/full_10s.wav
ASZTmlqS4GU,196.0,horse,vggsound,0.938255250453949,2.0,0.2761605978012085,2,0.0,clips/horse/ASZTmlqS4GU_196/audio.wav,clips/horse/ASZTmlqS4GU_196/full_10s.wav
ASZTmlqS4GU,241.0,horse,vggsound,0.9171832799911499,0.0,0.279204785823822,5,0.0,clips/horse/ASZTmlqS4GU_241/audio.wav,clips/horse/ASZTmlqS4GU_241/full_10s.wav
ASxbeAzjOQg,6.0,horse,audioset,0.7304133176803589,4.0,0.2559025287628174,9,0.0,clips/horse/ASxbeAzjOQg_6/audio.wav,clips/horse/ASxbeAzjOQg_6/full_10s.wav
